"","AI_trustworthy_chr","task_difficulty_chr","AI_help_count","Feedback","StartDate","Duration (in seconds)","Finished","ResponseId","PROLIFIC_PID","mTurkCode","year_born","gender_chr","education_chr","Group","Consent1_chr","Consent2_chr","Attn_check1_chr","Attn_check2_chr","age","college","male_num","AI_trustworthy_in_num","Task_difficulty_in_num","AI_help_percent","One_AI_bar","One_AI_nobar","Five_AI_bar","Five_AI_nobar","Five_AI_ABC","Control","AI","One_AI","Five_AI","bar","nobar","attn_check1_num","attn_check2_num","attn_check3_num","attn_check_sum","attn_check","avg_conf","avg_time_spent_per_Q","exact_match_answers_sum","synonym_answers_sum","present_answers_sum","category_answers_sum","response","image","conf_resp","time_taken","image_accuracy","exact_match","synonym","present","category","values","ind"
"3667",NA,"Somewhat difficult",NA,"None",2020-05-12 13:36:51,"716","True","R_2qy13obEqpMVyvd","5eaa6602997ece2013491199","985424",1987,"Male","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",33,1,1,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.683333333333333,23.2505416666667,4,5,8,15,"bush baby","madagascar_cat_resp",0.8,52.482,"wrong",0,0,0,0,0,"madagascar_cat_category"
"3668","Somewhat untrustworthy","Extremely easy",5,NA,2020-05-12 13:38:00,"658","True","R_24OTwHzI5nKGMLx","5eb46e4f15b0522c999e245e","828782",1990,"Female","4 year degree","5AI_bar","Yes","Yes","Howler Monkey","Be Detailed",30,1,0,2,1,0.2,0,0,1,0,0,0,1,0,1,1,0,1,0,1,2,0,0.875,21.184,13,15,17,19,"lemur","madagascar_cat_resp",0.4,32.946,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3669",NA,"Somewhat difficult",NA,NA,2020-05-12 13:35:11,"828","True","R_1IFvORsvLITB6M8","5a5f7c21ac56240001543340","396159",1985,"Female","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",35,1,0,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.7,20.6381666666667,9,11,13,19,"a lemur on a tree","madagascar_cat_resp",1,8.119,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3670",NA,"Extremely difficult",NA,NA,2020-05-12 13:34:47,"871","True","R_saFZ9cZaFfQZSZr","56aa2976402d62000a6f8d1f","826984",1965,"Female","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",55,1,0,NA,5,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.075,30.8067083333333,0,2,8,10,"rhodedendron leaves","madagascar_cat_resp",0,17.557,"present",0,0,0,1,1,"madagascar_cat_category"
"3671","Somewhat trustworthy","Somewhat difficult",15,NA,2020-05-12 13:33:57,"925","True","R_qReu3NNUWAyoGCR","5eac911e8fdf2d3021221f6a","704320",2000,"Male","High School","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",20,0,1,4,4,0.6,0,1,0,0,0,0,1,1,0,0,1,1,1,1,3,1,0.591666666666667,30.4977083333333,15,18,20,21,"lemur","madagascar_cat_resp",0.8,17.171,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3672","Somewhat trustworthy","Extremely easy",17,NA,2020-05-12 13:36:21,"786","True","R_2c2vun4HKxvzjgt","5a6ceedbe70ca900017ad6c7","334704",1981,"Male","4 year degree","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",39,1,1,4,1,0.68,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.758333333333333,25.6566666666667,10,14,16,18,"squirrel monkey","madagascar_cat_resp",0.2,82.63,"category",0,0,0,0,1,"madagascar_cat_category"
"3673","Somewhat untrustworthy","Somewhat difficult",13,NA,2020-05-12 13:35:44,"831","True","R_5nhIAwfkdzPcPoB","5a048d21df3fa800015c33a1","16876",1979,"Female","4 year degree","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",41,1,0,2,4,0.52,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,1,0.6,26.7859166666667,14,18,19,21,"ring tailed lemur","madagascar_cat_resp",1,14.218,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3674","Somewhat trustworthy","Somewhat difficult",5,NA,2020-05-12 13:27:22,"1341","True","R_3rSR02wPdtQVofB","5dc870b7fbf4745dfcfb493e","139212",1975,"Male","4 year degree","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",45,1,1,4,4,0.2,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.8,39.1378333333333,12,16,17,20,"ring-tailed lemur","madagascar_cat_resp",1,71.017,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3675","Somewhat untrustworthy","Somewhat difficult",0,NA,2020-05-12 13:31:28,"1111","True","R_22s4BEarap9dY1m","5904ba7144ed04000162594e","534196",1981,"Female","4 year degree","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",39,1,0,2,4,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.741666666666667,33.661875,7,10,12,16,"titi","madagascar_cat_resp",1,17.715,"category",0,0,0,0,1,"madagascar_cat_category"
"3676",NA,"Somewhat difficult",NA,NA,2020-05-12 13:21:51,"1698","True","R_3dRqxtCJaU5IqOG","5bcf72483481f200014a9695","453921",1980,"Female","Doctorate","Control","Yes","Yes","Howler Monkey","Be Specific",40,1,0,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.566666666666667,61.1160416666667,9,12,13,19,"coati","madagascar_cat_resp",0.8,22.235,"wrong",0,0,0,0,0,"madagascar_cat_category"
"3677","Somewhat untrustworthy","Somewhat easy",18,"INTERESTING,  Near the end there was a dalmation and some cherries,  but no cherry option,  Thanks",2020-05-12 13:34:28,"947","True","R_1FENbZEpc2eay8Z","5d5427b656ce480019862700","533834",1966,"Male","Some college","5AI_nobar","Yes","Yes","Howler Monkey","With All Possible Options",54,0,1,2,2,0.72,0,0,0,1,0,0,1,0,1,0,1,1,0,1,2,0,0.783333333333333,26.70675,12,15,17,18,"spider monkey","madagascar_cat_resp",0.4,21.551,"wrong",0,0,0,0,0,"madagascar_cat_category"
"3678","Somewhat untrustworthy","Extremely easy",5,NA,2020-05-12 13:37:41,"758","True","R_1QsYuAIRc3Gm8oq","5cfe32e6e9fbdd00019cf719","37400",1991,"Female","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",29,1,0,2,1,0.2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,3,1,0.791666666666667,25.6157916666667,11,14,16,20,"lemur ringtailed","madagascar_cat_resp",1,19.378,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3679","Somewhat trustworthy","Somewhat easy",7,"I enjoyed taking part in this, some of the images I was unsure about and mainly used the AI when uncertain.",2020-05-12 13:41:05,"570","True","R_1eKN3xpTROzop68","5db303e4863031000b5f0311","635862",1969,"Female","4 year degree","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",51,1,0,4,2,0.28,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.691666666666667,16.8915,14,15,17,18,"spider monkey","madagascar_cat_resp",0.2,23.979,"wrong",0,0,0,0,0,"madagascar_cat_category"
"3680","Somewhat untrustworthy","Somewhat difficult",5,NA,2020-05-12 13:40:50,"600","True","R_2EGp5jElDvIx2Fc","5b530aa34a062f00015e2f7c","541980",1982,"Male","Some college","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",38,0,1,2,4,0.2,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.5,18.365375,9,11,13,17,"titi","madagascar_cat_resp",0.2,12.483,"category",0,0,0,0,1,"madagascar_cat_category"
"3681","Somewhat untrustworthy","Somewhat difficult",12,NA,2020-05-12 13:34:37,"1002","True","R_2SkQD8P80QCBZPJ","59a3aa40bfd73c00010ea452","6816",1982,"Female","High School","5AI_bar","Yes","Yes","Howler Monkey","Be Detailed",38,0,0,2,4,0.48,0,0,1,0,0,0,1,0,1,1,0,1,0,1,2,0,0.933333333333333,31.271125,11,15,17,17,"lemur","madagascar_cat_resp",1,116.515,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3682",NA,"Somewhat difficult",NA,NA,2020-05-12 13:33:41,"1100","True","R_s6f2JMQ4kH5qiRP","5e63cacbe43f28152567f42b","147420",1976,"Male","Some college","Control","Yes","Yes","Howler Monkey","Be Specific",44,0,1,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.791666666666667,36.835875,10,13,14,22,"a lemur in a tree","madagascar_cat_resp",1,64.144,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3683","Somewhat untrustworthy","Somewhat difficult",13,"Some images were pixelated and difficult to see, and this is where I found the AI to be really useful. Also, with some breeds of animals and from my own knowledge, the suggestions provided helped weed out answers I thought were less likely.",2020-05-12 13:28:18,"1445","True","R_2l4NqWH3fRAK049","5ea9d5e7bd3d10131587b8f1","52830",1997,"Female","Some college","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",23,0,0,2,4,0.52,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.658333333333333,33.9057916666667,11,13,14,17,"squirrel monkey","madagascar_cat_resp",0.2,38.082,"category",0,0,0,0,1,"madagascar_cat_category"
"3684","Somewhat trustworthy","Somewhat easy",5,NA,2020-05-12 13:37:23,"922","True","R_3pa7MxrBN0qUJQS","59810e621b41a2000174a321","774073",1986,"Female","High School","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",34,0,0,4,2,0.2,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,1,0.808333333333333,29.9359583333333,13,16,18,19,"ring-tailed lemur","madagascar_cat_resp",0.8,60.451,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3685","Somewhat untrustworthy","Somewhat easy",20,NA,2020-05-12 13:39:24,"810","True","R_2U0fxe9LdRWxzXo","5ea57eb30db98655aea55a6d","727205",1984,"Male","Some college","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",36,0,1,2,2,0.8,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.625,26.062,14,18,21,22,"ring tailed lemur","madagascar_cat_resp",1,31.346,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3686",NA,"Extremely difficult",NA,"Some of the picture could only see the top of it",2020-05-12 13:35:40,"1130","True","R_1qfTRQGw6V0LFeO","5e71f8ed000785000965b3b2","250491",1986,"Female","Some college","Control","Yes","Yes","Howler Monkey","Be Specific",34,0,0,NA,5,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.666666666666667,26.7665,2,3,5,16,"wan bat","madagascar_cat_resp",0.6,24.437,"wrong",0,0,0,0,0,"madagascar_cat_category"
"3687","Somewhat trustworthy","Somewhat difficult",18,NA,2020-05-12 13:28:44,"1595","True","R_2ylsZekC91e3fDg","5da88f1d70f10e001479f062","826288",1978,"Female","4 year degree","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",42,1,0,4,4,0.72,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.75,61.0585833333333,16,17,18,20,"ring tailed lemur","madagascar_cat_resp",1,45.742,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3688","Somewhat trustworthy","Somewhat difficult",13,"If it would be possible to click on the image to zoom in would be good, there were also a number subjects that I just didn't know what they were.",2020-05-12 13:32:23,"1378","True","R_2wvFV08UOu348HH","5ea9cfe7386479120ae4ac13","941412",1999,"Male","High School","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",21,0,1,4,4,0.52,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.566666666666667,36.2219166666667,12,14,16,17,"ring-tailed lemur","madagascar_cat_resp",1,32.268,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3689","Somewhat trustworthy","Somewhat difficult",15,NA,2020-05-12 13:36:01,"1188","True","R_1H02QufS3dymib3","5ea95e63a50bc303d6f765e9","775748",1998,"Female","4 year degree","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",22,1,0,4,4,0.6,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.833333333333333,34.1895416666667,6,8,10,14,"squirrel monkey","madagascar_cat_resp",0.6,20.665,"category",0,0,0,0,1,"madagascar_cat_category"
"3690","I don't know","Somewhat easy",9,NA,2020-05-12 13:25:01,"1865","True","R_3jck4rI3tbUmBlf","591c4ba400beea000101b3a2","17993",1960,"Female","Some college","5AI_nobar","Yes","Yes","Spider Monkey","With All Possible Options",60,0,0,3,2,0.36,0,0,0,1,0,0,1,0,1,0,1,0,0,NA,NA,0,0.508333333333333,61.9110416666667,9,12,14,17,"squirrel monkey","madagascar_cat_resp",0.6,33.884,"category",0,0,0,0,1,"madagascar_cat_category"
"3691","Somewhat untrustworthy","Extremely difficult",15,NA,2020-05-12 13:33:54,"1371","True","R_1jB2nZ2UL93J66m","5ead5bd43bba0602f201e86a","653233",1963,"Female","Some college","5AI_ABC","Yes","Yes","Spider Monkey","Be Specific",57,0,0,2,5,0.6,0,0,0,0,1,0,1,0,1,0,1,0,1,1,2,0,0.716666666666667,50.5969583333333,17,18,21,22,"ring-tailed lemur","madagascar_cat_resp",0.8,172.2,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3692","Somewhat trustworthy","Somewhat easy",20,NA,2020-05-12 13:37:18,"1181","True","R_3FRMwMnpjI5xXxE","5853018801dad300015a70c2","987283",1975,"Male","4 year degree","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",45,1,1,4,2,0.8,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.708333333333333,38.046,13,16,19,19,"ring tailed lemur","madagascar_cat_resp",0.6,27.677,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3693","Somewhat trustworthy","Somewhat difficult",20,NA,2020-05-12 13:35:55,"1274","True","R_10qJ8rynODR5yMu","5c91fad394f7e600172f9d4a","17579",1977,"Female","High School","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",43,0,0,4,4,0.8,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.733333333333333,46.9599166666667,12,15,16,16,"raccoon","madagascar_cat_resp",0.6,20.79,"wrong",0,0,0,0,0,"madagascar_cat_category"
"3694","Somewhat untrustworthy","Somewhat difficult",10,NA,2020-05-12 13:35:44,"1335","True","R_3OeTiYBjfTJcqgr","5d7fea714477a000012cc297","879015",1971,"Female","High School","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",49,0,0,2,4,0.4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,3,1,0.833333333333333,37.330125,12,15,17,19,"ring tailed lemur","madagascar_cat_resp",0.8,84.499,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3695","I don't know","Somewhat easy",20,"none",2020-05-12 13:36:11,"1314","True","R_1r6bhLnBddjB6yq","5e85a0213a32c319090feab4","828893",1981,"Male","High School","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",39,0,1,3,2,0.8,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.566666666666667,43.6739166666667,13,15,17,19,"indri","madagascar_cat_resp",0,85.963,"category",0,0,0,0,1,"madagascar_cat_category"
"3696","I don't know","Somewhat difficult",15,NA,2020-05-12 13:36:51,"1288","True","R_3NUoduB2nw0CAx4","5e3ab6618ea5a5000e9e3b6c","697433",1984,"Female","Less than high school","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",36,NA,0,3,4,0.6,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.7,44.5020416666667,11,14,16,19,"lemur","madagascar_cat_resp",0.8,137.627,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3697","Somewhat trustworthy","Somewhat easy",5,NA,2020-05-12 13:22:32,"2158","True","R_1CDA9zbNYv6O0Cj","5ac3c2d3a3ba7a0001b491df","96067",1990,"Male","4 year degree","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",30,1,1,4,2,0.2,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,1,0.808333333333333,80.6012083333333,11,13,15,18,"squirrel monkey","madagascar_cat_resp",0.4,99.63,"category",0,0,0,0,1,"madagascar_cat_category"
"3698","Somewhat untrustworthy","Somewhat difficult",7,"challenging in an enjoyable way and allowed me to engage part of my brain that I don't exercise as much as I should.",2020-05-12 13:33:28,"1647","True","R_1mCACG8q0UzbFp4","5b7ffa12db11320001c4d0f5","183386",1969,"Female","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",51,1,0,2,4,0.28,0,1,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0.891666666666667,55.0710416666667,13,15,17,18,"ring-tailed -lemur","madagascar_cat_resp",1,76.63,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3699",NA,"Somewhat difficult",NA,NA,2020-05-12 13:15:51,"2830","True","R_2X6BrUjFiiZpZRk","5bf0bf413c1b1c0001ce9336","234301",1989,"Female","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",31,1,0,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.791666666666667,71.799375,10,14,16,18,"ring tailed lemur","madagascar_cat_resp",1,145.278,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3700","Somewhat trustworthy","Somewhat easy",15,NA,2020-05-12 13:49:32,"832","True","R_25LXurmENXRQqa0","592533a116210d0001737634","907903",1979,"Female","Some college","1AI_bar","Yes","Yes","Howler Monkey","Be Specific",41,0,0,4,2,0.6,1,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0.683333333333333,22.7574583333333,15,17,19,19,"ringtail lemur","madagascar_cat_resp",0.8,14.59,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3701","Somewhat trustworthy","Somewhat easy",10,NA,2020-05-12 13:40:24,"1404","True","R_1mPZVd1p9u7cAnO","5eaa11003593b81819e7c8e1","26264",1977,"Male","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",43,1,1,4,2,0.4,0,1,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0.841666666666667,41.6415416666667,1,4,5,9,"ring tailed lemur","madagascar_cat_resp",0.8,16.304,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3702","Somewhat untrustworthy","Somewhat difficult",6,NA,2020-05-12 13:37:08,"1617","True","R_27aq07lbFMA52UK","5e6d7f4d52b4683490fede94","935997",1984,"Female","4 year degree","1AI_bar","Yes","Yes","Howler Monkey","Be Detailed",36,1,0,2,4,0.24,1,0,0,0,0,0,1,1,0,1,0,1,0,1,2,0,0.716666666666667,51.063875,15,16,17,18,"lemur","madagascar_cat_resp",0.6,133.64,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3703",NA,"Somewhat easy",NA,NA,2020-05-12 13:41:16,"1484","True","R_3eeiBObNDHqYgvr","5e979756281ba326b104d3e8","797242",1991,"Female","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",29,1,0,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.641666666666667,49.1755416666667,8,10,10,17,"ring tailed lemur up a tree","madagascar_cat_resp",0.8,18.288,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3704","Somewhat trustworthy","Somewhat difficult",17,NA,2020-05-12 13:39:20,"875","True","R_2CeM16X041AjiBi","5601ab2ea66d100012d5c38a","745743",1983,"Male","High School","1AI_bar","Yes","Yes","Howler Monkey","Be Detailed",37,0,1,4,4,0.68,1,0,0,0,0,0,1,1,0,1,0,1,0,1,2,0,0.625,30.963625,10,12,13,15,"lemur","madagascar_cat_resp",0.2,10.631,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3705","Somewhat untrustworthy","Somewhat easy",5,NA,2020-05-12 13:37:18,"1002","True","R_1CqoUM5PZ50zF3n","55de39d004fec5001360760c","714333",1955,"Female","Some college","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",65,0,0,2,2,0.2,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.608333333333333,33.550125,12,14,17,20,"sloth","madagascar_cat_resp",0,32.35,"wrong",0,0,0,0,0,"madagascar_cat_category"
"3706",NA,"Somewhat difficult",NA,NA,2020-05-12 13:37:42,"979","True","R_C4zF0NnvBVnbmGR","5c95502b019bc100108a3016","739625",1987,"Female","4 year degree","Control","Yes","Yes","Howler Monkey","Be Specific",33,1,0,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.483333333333333,34.6215416666667,7,11,12,17,"racoon","madagascar_cat_resp",0.8,25.596,"wrong",0,0,0,0,0,"madagascar_cat_category"
"3707","Somewhat trustworthy","Somewhat easy",14,"none",2020-05-12 13:36:08,"1094","True","R_ZsfNsVhzrlVCdlD","5c608eae6539fe00016e2b0a","502753",1982,"Male","Some college","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",38,0,1,4,2,0.56,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,1,0.808333333333333,37.756375,16,17,18,21,"ring-tailed lemur","madagascar_cat_resp",1,54.938,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3708","Somewhat untrustworthy","Somewhat difficult",13,NA,2020-05-12 13:35:44,"1135","True","R_1F4Un7XxuYaI1Y8","5c445a241ddd660001c9efa9","443152",1990,"Female","4 year degree","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",30,1,0,2,4,0.52,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.641666666666667,40.9405,16,18,19,22,"ring tailed lemur","madagascar_cat_resp",1,36.227,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3709","Somewhat untrustworthy","Somewhat difficult",21,NA,2020-05-12 13:36:56,"2775","True","R_1o0DfnbRY2tiXDb","5b0c690b444cef0001ca5904","977238",1970,"Female","4 year degree","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",50,1,0,2,4,0.84,0,1,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0.808333333333333,102.925916666667,12,16,18,19,"ring-tailed lemur","madagascar_cat_resp",1,178.024,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3710","Somewhat trustworthy","Somewhat difficult",18,NA,2020-05-12 13:39:53,"2599","True","R_3m1V6IE43eU9uha","5c6c1bb87a3f1a0001d4107e","204907",NA,"Male","High School","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",NA,0,1,4,4,0.72,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.666666666666667,87.175625,11,13,15,18,"howler monkey","madagascar_cat_resp",0,88.087,"wrong",0,0,0,0,0,"madagascar_cat_category"
"3711","I don't know","Extremely difficult",22,"It was difficult but i also interesting",2020-05-12 13:28:06,"2874","True","R_3qWPuinPCnEo9al","5e8b8769946721060772548d","209908",1996,"Female","High School","1AI_bar","Yes","Yes","Howler Monkey","Be Specific",24,0,0,3,5,0.88,1,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0.775,84.6993333333333,13,15,17,18,"squirrel monkey","madagascar_cat_resp",0.6,111.34,"category",0,0,0,0,1,"madagascar_cat_category"
"3712","Very untrustworthy","Extremely difficult",2,NA,2020-05-12 14:24:51,"654","True","R_1P6qmkp6NUw0t5M","5a5e2307f6c5170001952f95","307497",1995,"Female","4 year degree","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",25,1,0,1,5,0.08,0,0,1,0,0,0,1,0,1,1,0,1,1,0,2,0,0.508333333333333,20.2054583333333,12,16,18,20,"ring-tailed lemur","madagascar_cat_resp",1,32.425,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3713","Somewhat untrustworthy","Somewhat difficult",15,NA,2020-05-12 15:00:17,"357","True","R_2tnWb4pI6D9tV2n","5dacfc47e8bf0200143c40b0","803240",1982,"Male","High School","5AI_bar","Yes","Yes","Howler Monkey","Be Specific",38,0,1,2,4,0.6,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,1,0.733333333333333,11.13825,12,15,17,19,"squirrel monkey","madagascar_cat_resp",0.8,17.815,"category",0,0,0,0,1,"madagascar_cat_category"
"3714","Somewhat trustworthy","Somewhat difficult",23,NA,2020-05-12 15:00:15,"437","True","R_1HN9Hw3ykXomP97","5eb32ebbfa152212407f600f","198038",1983,"Female","4 year degree","1AI_bar","Yes","Yes","Howler Monkey","Be Specific",37,1,0,4,4,0.92,1,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,0.716666666666667,10.539375,13,14,15,17,"squirrel monkey","madagascar_cat_resp",1,8.199,"category",0,0,0,0,1,"madagascar_cat_category"
"3715","Somewhat untrustworthy","Somewhat difficult",11,NA,2020-05-12 15:00:14,"740","True","R_2v1COPdT08ULT8x","5cc7b579ee8e8d00161bc298","530494",1990,"Female","4 year degree","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",30,1,0,2,4,0.44,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.533333333333333,24.635875,12,15,17,18,"squirrel monkey","madagascar_cat_resp",0,49.335,"category",0,0,0,0,1,"madagascar_cat_category"
"3716","Somewhat untrustworthy","Somewhat difficult",8,NA,2020-05-12 15:15:11,"472","True","R_1rokf9SzgXEjQHi","5c8cc920d169ac0017d981af","190307",1993,"Female","Some college","1AI_nobar","Yes","Yes","Howler Monkey","Be Specific",27,0,0,2,4,0.32,0,1,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0.708333333333333,14.349875,11,14,16,18,"squirrel monkey","madagascar_cat_resp",0.8,11.786,"category",0,0,0,0,1,"madagascar_cat_category"
"3717",NA,"Somewhat difficult",NA,NA,2020-05-12 15:15:11,"603","True","R_2Pzndq85xrOa68I","5e576e085069e61204a85872","46887",2000,"Male","High School","Control","Yes","Yes","Howler Monkey","Be Specific",20,0,1,NA,4,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.875,20.3744166666667,8,13,15,20,"ringed tailed lemur","madagascar_cat_resp",1,10.792,"synonym",0,0,1,1,1,"madagascar_cat_category"
"3718","Somewhat trustworthy","Somewhat easy",11,NA,2020-05-12 16:16:37,"676","True","R_1cZFxfGMBvNcG8E","5ea9f5f221f59617ad80f713","436665",2002,"Female","Less than high school","5AI_ABC","Yes","Yes","Howler Monkey","Be Specific",18,NA,0,4,2,0.44,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,1,0.633333333333333,22.1637916666667,17,19,20,21,"spider monkey","madagascar_cat_resp",0.8,9.783,"wrong",0,0,0,0,0,"madagascar_cat_category"
"3719",NA,"Extremely difficult",NA,NA,2020-05-01 14:41:55,"515","True","R_dfXLTMVXpiMb9K1","58740807327dab000199e2b0","565062",1956,"Female","Some college","Control","Yes","Yes","Howler Monkey","Be Specific",64,0,0,NA,5,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0.475,15.05525,6,9,11,20,"pasta and ?","shrimp_resp",0.4,14.81,"present",0,0,0,1,1,"shrimp_category"
"3720","Somewhat untrustworthy","Somewhat difficult",18,NA,2020-05-01 14:44:07,"550","True","R_2zOzRpFBOVQ2CPk","5b22378b60c40e000103a644","463944",1998,"Male","Some college","5AI_nobar","Yes","Yes","Howler Monkey","Be Specific",22,0,1,2,4,0.72,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0.666666666666667,14.2698333333333,14,18,20,21,"shrimp","shrimp_resp",0.8,5.335,"correct",1,1,1,1,1,"shrimp_category"
